V6,V10,V12,V13,V14,V15,Class
0.0,28,294.0,2,105.0,7,2
1593.0,29,828.0,3,-1.0,0,2
0.0,6,667.0,2,-1.0,0,2
779.0,28,85.0,1,-1.0,0,1
502.0,3,267.0,4,270.0,3,1
0.0,9,625.0,1,-1.0,0,2
1185.0,7,290.0,1,114.0,1,2
3696.0,12,250.0,2,181.0,4,2
2589.0,3,38.0,3,-1.0,0,1
302.0,16,205.0,1,-1.0,0,2
889.0,3,1076.0,2,85.0,3,2
52.0,4,328.0,2,94.0,4,2
1027.0,2,177.0,1,-1.0,0,2
2240.0,3,198.0,1,-1.0,0,2
7.0,7,238.0,3,-1.0,0,1
201.0,10,406.0,2,92.0,2,2
0.0,29,882.0,1,181.0,3,2
3135.0,20,160.0,3,-1.0,0,1
81.0,7,126.0,5,-1.0,0,1
733.0,16,83.0,4,-1.0,0,1
488.0,19,60.0,3,-1.0,0,1
955.0,23,206.0,1,-1.0,0,2
556.0,18,460.0,2,-1.0,0,2
492.0,4,638.0,1,-1.0,0,2
21.0,8,219.0,3,-1.0,0,1
708.0,11,96.0,2,-1.0,0,1
2913.0,3,705.0,1,195.0,1,2
1413.0,28,75.0,3,-1.0,0,1
-628.0,15,251.0,1,-1.0,0,1
7138.0,8,809.0,2,-1.0,0,2
2094.0,8,458.0,6,-1.0,0,2
9421.0,25,372.0,1,-1.0,0,2
7050.0,11,222.0,3,182.0,4,2
10.0,21,857.0,4,-1.0,0,2
970.0,8,137.0,1,96.0,1,1
659.0,29,1127.0,11,-1.0,0,2
19.0,10,133.0,1,-1.0,0,1
272.0,1,293.0,2,92.0,3,2
7.0,15,98.0,2,-1.0,0,1
2445.0,16,303.0,5,-1.0,0,1
131.0,12,209.0,3,427.0,2,2
264.0,6,439.0,2,-1.0,0,1
13160.0,10,212.0,1,-1.0,0,1
324.0,4,136.0,4,-1.0,0,2
2643.0,12,188.0,3,100.0,5,2
322.0,11,240.0,2,95.0,3,2
7951.0,6,103.0,1,-1.0,0,1
259.0,15,415.0,1,89.0,1,2
0.0,15,533.0,3,-1.0,0,2
-117.0,17,770.0,2,-1.0,0,1
2338.0,16,717.0,2,-1.0,0,2
1818.0,17,189.0,2,111.0,4,1
722.0,29,103.0,7,-1.0,0,1
306.0,19,37.0,1,-1.0,0,1
330.0,14,111.0,1,-1.0,0,2
827.0,20,38.0,1,-1.0,0,1
1994.0,18,771.0,2,-1.0,0,2
879.0,5,1053.0,2,-1.0,0,2
560.0,6,1044.0,4,-1.0,0,2
329.0,30,169.0,1,190.0,2,2
275.0,17,1077.0,1,-1.0,0,2
2681.0,11,266.0,2,-1.0,0,2
0.0,29,152.0,1,223.0,3,1
770.0,7,65.0,2,-1.0,0,1
0.0,22,271.0,1,93.0,3,2
367.0,10,476.0,4,-1.0,0,2
874.0,12,1282.0,6,-1.0,0,2
2.0,25,102.0,2,-1.0,0,1
21.0,17,49.0,1,-1.0,0,1
-396.0,11,443.0,1,350.0,1,1
9756.0,5,103.0,2,95.0,1,2
223.0,27,236.0,4,-1.0,0,1
3855.0,19,657.0,2,-1.0,0,1
-1.0,15,99.0,1,352.0,1,1
804.0,21,193.0,8,203.0,1,1
903.0,14,536.0,3,-1.0,0,1
1228.0,9,696.0,2,88.0,12,2
548.0,18,520.0,7,-1.0,0,2
1812.0,4,296.0,1,182.0,4,2
2544.0,15,252.0,1,184.0,3,2
1308.0,29,361.0,1,-1.0,0,1
-170.0,10,720.0,2,-1.0,0,2
-1.0,18,1057.0,6,355.0,1,2
306.0,28,388.0,3,181.0,1,2
1699.0,28,202.0,1,83.0,3,2
6138.0,29,519.0,2,90.0,9,2
3646.0,12,1710.0,2,286.0,1,2
1728.0,16,164.0,1,-1.0,0,1
11303.0,28,473.0,2,216.0,2,2
3913.0,27,124.0,1,-1.0,0,2
94.0,10,493.0,1,181.0,14,2
518.0,12,918.0,1,-1.0,0,2
236.0,3,159.0,2,-1.0,0,1
207.0,26,312.0,1,-1.0,0,1
8.0,17,333.0,2,96.0,2,1
2281.0,5,230.0,2,-1.0,0,2
12067.0,30,367.0,2,92.0,2,2
988.0,20,1408.0,5,-1.0,0,2
2037.0,2,209.0,2,273.0,1,2
204.0,3,224.0,2,-1.0,0,2
-269.0,14,344.0,4,-1.0,0,1
1220.0,7,127.0,1,186.0,2,1
11387.0,14,153.0,1,225.0,2,1
602.0,3,143.0,2,-1.0,0,2
1542.0,14,930.0,1,-1.0,0,2
544.0,12,95.0,7,357.0,2,2
459.0,28,226.0,1,-1.0,0,1
1169.0,6,168.0,2,-1.0,0,1
1707.0,26,546.0,2,784.0,3,2
193.0,30,565.0,1,13.0,1,2
0.0,5,985.0,6,-1.0,0,1
165.0,8,523.0,2,-1.0,0,2
4071.0,30,319.0,2,-1.0,0,2
267.0,9,23.0,5,-1.0,0,1
0.0,12,15.0,7,-1.0,0,1
1384.0,27,342.0,1,-1.0,0,2
264.0,21,443.0,2,-1.0,0,1
882.0,22,104.0,1,183.0,4,2
360.0,24,110.0,5,-1.0,0,1
21.0,14,107.0,4,371.0,3,1
425.0,29,202.0,2,-1.0,0,1
898.0,9,214.0,1,-1.0,0,2
2022.0,23,159.0,4,-1.0,0,2
35.0,20,96.0,8,-1.0,0,1
39.0,15,123.0,5,-1.0,0,1
505.0,30,109.0,3,-1.0,0,1
5.0,13,853.0,1,-1.0,0,1
82.0,13,135.0,6,370.0,5,1
212.0,23,1201.0,6,-1.0,0,2
102.0,12,154.0,1,182.0,5,1
2383.0,3,591.0,2,-1.0,0,2
25.0,21,169.0,5,-1.0,0,1
358.0,27,18.0,1,-1.0,0,1
611.0,2,350.0,1,-1.0,0,2
2431.0,14,646.0,5,-1.0,0,2
2179.0,20,207.0,1,-1.0,0,1
-1089.0,28,105.0,2,-1.0,0,1
555.0,9,204.0,1,365.0,1,2
265.0,3,140.0,1,366.0,2,2
446.0,6,304.0,3,-1.0,0,2
500.0,5,53.0,1,-1.0,0,1
4152.0,14,160.0,1,-1.0,0,2
325.0,18,1139.0,2,-1.0,0,2
223.0,27,157.0,2,119.0,1,2
176.0,6,217.0,4,-1.0,0,1
431.0,17,343.0,2,397.0,1,2
3136.0,19,820.0,1,-1.0,0,2
1867.0,27,243.0,2,-1.0,0,1
872.0,21,173.0,2,-1.0,0,1
-291.0,11,277.0,1,301.0,2,1
277.0,8,166.0,1,42.0,1,1
171.0,25,301.0,4,-1.0,0,1
1503.0,18,165.0,3,101.0,1,1
1.0,28,181.0,1,-1.0,0,1
3189.0,15,208.0,1,-1.0,0,2
7.0,20,691.0,1,-1.0,0,2
415.0,4,649.0,1,176.0,1,2
938.0,2,92.0,2,-1.0,0,1
2855.0,25,240.0,1,301.0,3,2
2352.0,3,181.0,4,183.0,7,2
-480.0,28,360.0,1,-1.0,0,1
3294.0,25,132.0,5,-1.0,0,1
909.0,7,532.0,1,-1.0,0,2
3518.0,28,206.0,2,196.0,2,2
-143.0,14,93.0,2,349.0,7,1
2807.0,8,154.0,1,-1.0,0,2
6281.0,22,257.0,1,128.0,3,2
2693.0,22,182.0,1,184.0,7,2
2501.0,9,582.0,2,161.0,4,1
2.0,3,322.0,1,-1.0,0,2
666.0,12,337.0,1,309.0,6,1
1279.0,16,114.0,5,-1.0,0,1
3376.0,2,421.0,2,-1.0,0,2
3664.0,29,274.0,1,-1.0,0,1
1160.0,9,255.0,2,-1.0,0,1
390.0,23,85.0,1,-1.0,0,1
372.0,25,728.0,2,-1.0,0,2
89.0,18,278.0,2,-1.0,0,2
12264.0,12,158.0,2,-1.0,0,2
1308.0,2,626.0,1,-1.0,0,2
-71.0,30,1451.0,1,-1.0,0,2
1947.0,26,228.0,1,-1.0,0,2
4017.0,16,156.0,1,-1.0,0,2
251.0,30,153.0,6,-1.0,0,1
2763.0,2,526.0,2,-1.0,0,2
263.0,18,365.0,1,-1.0,0,1
-290.0,24,265.0,3,-1.0,0,1
-367.0,18,474.0,2,-1.0,0,2
1311.0,15,485.0,3,184.0,3,2
8016.0,17,903.0,4,-1.0,0,1
-399.0,28,662.0,3,-1.0,0,2
-516.0,9,86.0,2,-1.0,0,1
1596.0,14,760.0,1,-1.0,0,2
-247.0,7,203.0,1,-1.0,0,1
720.0,17,277.0,2,-1.0,0,1
1026.0,28,173.0,2,-1.0,0,1
252.0,15,103.0,6,-1.0,0,1
2536.0,26,958.0,6,-1.0,0,2
2395.0,27,218.0,1,-1.0,0,1
228.0,3,252.0,2,93.0,2,2
5115.0,2,318.0,1,95.0,7,2
478.0,19,173.0,2,311.0,8,2
0.0,30,458.0,3,-1.0,0,1
3185.0,13,520.0,1,-1.0,0,1
414.0,29,293.0,2,162.0,4,1
-394.0,15,895.0,5,365.0,2,1
2266.0,5,306.0,1,-1.0,0,1
203.0,25,255.0,1,88.0,1,2
-38.0,12,165.0,1,175.0,2,1
647.0,29,392.0,1,-1.0,0,1
115.0,6,66.0,3,-1.0,0,1
532.0,9,216.0,2,-1.0,0,1
1165.0,16,455.0,1,-1.0,0,2
505.0,17,171.0,1,172.0,2,1
251.0,28,122.0,3,-1.0,0,1
1044.0,11,585.0,1,192.0,2,2
188.0,5,863.0,1,78.0,8,2
1033.0,11,1199.0,1,-1.0,0,2
102.0,7,159.0,2,-1.0,0,1
0.0,16,101.0,6,-1.0,0,1
4430.0,18,13.0,4,362.0,1,1
961.0,18,10.0,6,354.0,1,1
4492.0,31,19.0,13,-1.0,0,1
2280.0,7,289.0,1,-1.0,0,1
-41.0,14,114.0,2,-1.0,0,1
804.0,12,1063.0,2,361.0,1,2
408.0,20,1063.0,2,-1.0,0,2
154.0,15,536.0,1,364.0,1,2
668.0,28,576.0,3,-1.0,0,2
432.0,2,101.0,1,-1.0,0,1
1216.0,25,421.0,1,-1.0,0,1
29.0,19,156.0,2,-1.0,0,1
1470.0,28,85.0,2,-1.0,0,1
0.0,5,231.0,2,2.0,3,2
991.0,7,109.0,2,-1.0,0,1
1399.0,12,80.0,4,-1.0,0,1
401.0,11,112.0,2,-1.0,0,1
949.0,27,188.0,2,280.0,1,2
136.0,6,301.0,4,-1.0,0,1
671.0,16,14.0,20,-1.0,0,1
480.0,28,211.0,2,-1.0,0,1
5359.0,18,147.0,1,-1.0,0,2
0.0,18,351.0,2,-1.0,0,1
0.0,15,716.0,3,-1.0,0,2
991.0,12,316.0,2,-1.0,0,1
395.0,23,1359.0,6,-1.0,0,2
1000.0,15,322.0,1,90.0,1,2
-209.0,30,215.0,3,-1.0,0,1
756.0,2,74.0,1,-1.0,0,1
1978.0,20,928.0,1,-1.0,0,1
2551.0,12,645.0,2,-1.0,0,2
5.0,18,219.0,3,-1.0,0,1
263.0,14,84.0,6,-1.0,0,1
218.0,4,619.0,6,-1.0,0,2
363.0,16,1340.0,1,-1.0,0,2
1431.0,16,199.0,2,-1.0,0,1
0.0,15,209.0,4,-1.0,0,1
535.0,28,252.0,1,-1.0,0,1
790.0,29,356.0,2,-1.0,0,1
2981.0,26,200.0,1,-1.0,0,2
0.0,7,240.0,1,-1.0,0,1
339.0,5,2.0,3,-1.0,0,1
230.0,18,442.0,1,266.0,8,2
233.0,14,241.0,2,365.0,10,1
145.0,29,616.0,13,-1.0,0,2
21.0,9,584.0,1,-1.0,0,1
402.0,29,345.0,5,-1.0,0,1
0.0,7,229.0,2,-1.0,0,1
420.0,7,139.0,4,-1.0,0,1
258.0,5,310.0,4,-1.0,0,1
133.0,14,305.0,2,274.0,1,2
482.0,25,119.0,1,-1.0,0,2
119.0,12,985.0,1,-1.0,0,2
0.0,27,87.0,4,-1.0,0,1
7622.0,6,111.0,1,-1.0,0,1
3195.0,2,904.0,1,-1.0,0,2
1467.0,20,85.0,2,-1.0,0,1
688.0,6,152.0,2,-1.0,0,1
2729.0,18,835.0,1,-1.0,0,2
1350.0,25,131.0,1,388.0,1,1
0.0,11,371.0,1,305.0,1,1
390.0,9,120.0,2,104.0,2,2
9.0,11,386.0,4,-1.0,0,2
499.0,13,92.0,2,90.0,1,1
2570.0,18,273.0,2,-1.0,0,1
0.0,14,1153.0,3,-1.0,0,2
79.0,15,570.0,1,135.0,1,2
731.0,14,107.0,3,-1.0,0,2
2145.0,18,727.0,2,-1.0,0,2
291.0,9,150.0,2,-1.0,0,1
380.0,18,878.0,2,-1.0,0,1
3652.0,14,1028.0,2,-1.0,0,2
6831.0,13,1130.0,2,-1.0,0,2
-640.0,5,78.0,6,-1.0,0,1
1599.0,13,407.0,1,-1.0,0,2
722.0,21,623.0,2,-1.0,0,2
7.0,25,50.0,3,-1.0,0,1
3628.0,18,130.0,2,-1.0,0,1
203.0,7,376.0,1,-1.0,0,2
451.0,18,42.0,4,280.0,5,1
199.0,17,203.0,1,344.0,3,1
1663.0,7,185.0,2,-1.0,0,1
-308.0,12,725.0,1,-1.0,0,2
0.0,14,187.0,7,-1.0,0,2
134.0,12,78.0,5,-1.0,0,1
1623.0,19,1081.0,2,-1.0,0,2
71.0,17,740.0,2,-1.0,0,1
1866.0,1,760.0,1,-1.0,0,1
167.0,3,237.0,2,-1.0,0,1
109.0,25,601.0,2,10.0,7,2
0.0,30,337.0,3,-1.0,0,1
8.0,26,423.0,4,-1.0,0,2
1625.0,5,286.0,2,-1.0,0,2
352.0,18,431.0,1,-1.0,0,2
297.0,7,465.0,4,-1.0,0,2
29080.0,30,301.0,5,93.0,4,2
4079.0,19,343.0,3,-1.0,0,2
1853.0,10,234.0,1,183.0,1,2
213.0,16,270.0,15,-1.0,0,1
-127.0,4,1044.0,3,-1.0,0,2
176.0,19,91.0,2,-1.0,0,1
3848.0,8,222.0,2,-1.0,0,2
2616.0,21,374.0,1,185.0,2,2
473.0,22,72.0,2,-1.0,0,1
0.0,6,127.0,1,-1.0,0,1
671.0,18,704.0,4,-1.0,0,2
869.0,29,173.0,1,-1.0,0,1
0.0,30,200.0,2,-1.0,0,1
565.0,29,449.0,1,398.0,1,2
3050.0,13,469.0,1,-1.0,0,2
443.0,18,235.0,3,-1.0,0,2
1494.0,18,596.0,1,182.0,1,2
10541.0,9,164.0,2,92.0,1,2
4503.0,21,168.0,3,-1.0,0,1
1230.0,5,155.0,3,-1.0,0,1
-111.0,5,19.0,11,-1.0,0,1
44.0,18,1104.0,2,88.0,2,2
4414.0,18,504.0,7,-1.0,0,2
10984.0,20,258.0,18,-1.0,0,1
251.0,17,342.0,2,-1.0,0,2
-28.0,12,393.0,1,-1.0,0,1
53.0,16,258.0,2,-1.0,0,1
1612.0,7,530.0,2,-1.0,0,2
2611.0,20,194.0,2,-1.0,0,2
216.0,2,214.0,1,-1.0,0,1
188.0,4,1046.0,3,333.0,2,2
335.0,26,519.0,3,-1.0,0,2
4787.0,28,392.0,1,182.0,1,2
5.0,18,370.0,2,-1.0,0,2
0.0,13,494.0,1,-1.0,0,2
572.0,30,1296.0,2,-1.0,0,1
0.0,17,110.0,1,-1.0,0,1
780.0,15,416.0,1,-1.0,0,2
0.0,16,137.0,1,-1.0,0,1
1781.0,8,321.0,1,-1.0,0,2
774.0,28,997.0,1,-1.0,0,2
-1415.0,19,358.0,2,-1.0,0,1
1006.0,14,667.0,1,-1.0,0,2
139.0,30,26.0,25,-1.0,0,1
13.0,28,69.0,1,-1.0,0,1
843.0,8,187.0,1,-1.0,0,2
2190.0,12,512.0,2,-1.0,0,2
257.0,26,57.0,10,-1.0,0,1
794.0,9,1014.0,1,-1.0,0,2
5.0,17,114.0,1,-1.0,0,1
52.0,2,1420.0,3,-1.0,0,2
203.0,11,405.0,1,266.0,2,2
126.0,16,472.0,1,-1.0,0,1
4017.0,4,470.0,1,96.0,3,2
247.0,20,625.0,6,-1.0,0,2
1904.0,17,1584.0,2,-1.0,0,2
788.0,3,959.0,6,-1.0,0,1
254.0,26,224.0,6,-1.0,0,1
55.0,21,132.0,1,-1.0,0,1
-133.0,14,119.0,1,352.0,2,1
1817.0,28,1096.0,4,-1.0,0,2
2454.0,4,716.0,3,263.0,2,2
616.0,7,116.0,1,503.0,2,1
2907.0,12,248.0,1,194.0,3,2
443.0,18,441.0,1,-1.0,0,2
1265.0,6,79.0,2,-1.0,0,1
-466.0,15,901.0,1,-1.0,0,2
6746.0,11,199.0,1,-1.0,0,2
253.0,25,242.0,2,-1.0,0,2
-78.0,29,10.0,23,-1.0,0,1
0.0,17,362.0,2,315.0,4,1
3175.0,20,168.0,1,-1.0,0,1
2656.0,30,1980.0,2,-1.0,0,2
565.0,30,1143.0,1,-1.0,0,2
157.0,15,57.0,11,366.0,1,1
4958.0,4,212.0,4,-1.0,0,1
153.0,2,405.0,1,-1.0,0,1
0.0,16,268.0,2,182.0,3,2
54.0,30,62.0,2,-1.0,0,1
20.0,20,404.0,6,340.0,1,1
759.0,9,710.0,1,-1.0,0,2
0.0,7,75.0,3,-1.0,0,1
963.0,17,28.0,1,-1.0,0,1
3466.0,6,275.0,2,-1.0,0,2
123.0,11,513.0,1,91.0,1,2
1245.0,13,169.0,1,134.0,1,1
-140.0,26,472.0,3,-1.0,0,1
2481.0,12,104.0,2,-1.0,0,1
883.0,10,798.0,1,185.0,5,2
2600.0,7,212.0,1,-1.0,0,2
6138.0,20,369.0,1,-1.0,0,1
144.0,4,148.0,1,87.0,4,2
3995.0,21,1111.0,6,-1.0,0,1
5.0,21,635.0,1,135.0,2,2
1309.0,28,622.0,1,-1.0,0,2
423.0,16,95.0,1,-1.0,0,1
577.0,13,55.0,1,364.0,1,1
1882.0,15,87.0,1,-1.0,0,1
40.0,12,64.0,1,-1.0,0,1
1234.0,21,314.0,1,156.0,2,2
3466.0,11,853.0,2,-1.0,0,2
-617.0,19,925.0,1,-1.0,0,2
1015.0,5,406.0,2,-1.0,0,2
2148.0,8,176.0,4,-1.0,0,1
-149.0,8,33.0,1,-1.0,0,1
1374.0,14,1205.0,2,178.0,7,2
0.0,5,39.0,1,-1.0,0,1
42.0,5,149.0,1,94.0,1,2
929.0,28,80.0,3,-1.0,0,1
16873.0,1,78.0,2,-1.0,0,1
830.0,8,662.0,1,367.0,1,2
156.0,14,1130.0,3,-1.0,0,2
4280.0,8,148.0,2,-1.0,0,1
1699.0,9,63.0,1,-1.0,0,1
0.0,27,366.0,1,436.0,10,2
402.0,6,153.0,3,-1.0,0,1
1341.0,18,415.0,7,-1.0,0,2
913.0,27,580.0,2,-1.0,0,1
925.0,14,321.0,3,189.0,4,2
183.0,21,167.0,5,-1.0,0,1
3754.0,5,1063.0,2,-1.0,0,2
-184.0,7,878.0,3,170.0,5,2
5514.0,22,319.0,1,182.0,1,2
0.0,22,185.0,1,-1.0,0,1
106.0,13,101.0,13,-1.0,0,1
248.0,14,121.0,1,-1.0,0,1
1924.0,20,285.0,1,-1.0,0,1
2155.0,11,248.0,2,182.0,7,2
-813.0,21,85.0,2,158.0,25,1
732.0,20,33.0,1,339.0,1,1
199.0,12,1203.0,1,306.0,1,2
2667.0,12,971.0,2,-1.0,0,2
4657.0,23,255.0,1,91.0,8,2
1214.0,7,105.0,1,-1.0,0,1
13107.0,6,661.0,1,314.0,2,2
210.0,20,507.0,1,-1.0,0,1
16.0,30,638.0,1,-1.0,0,2
0.0,22,864.0,4,-1.0,0,2
224.0,30,871.0,1,-1.0,0,2
328.0,20,72.0,1,264.0,9,1
0.0,2,173.0,1,-1.0,0,1
169.0,20,214.0,1,346.0,1,1
1291.0,5,150.0,1,97.0,2,2
1049.0,14,224.0,4,-1.0,0,2
129.0,15,611.0,2,-1.0,0,2
-493.0,18,126.0,4,-1.0,0,1
866.0,23,191.0,2,-1.0,0,2
133.0,12,627.0,2,192.0,1,2
821.0,14,83.0,2,-1.0,0,1
222.0,3,197.0,1,250.0,23,1
9367.0,13,271.0,2,92.0,4,2
343.0,1,377.0,1,-1.0,0,2
-603.0,25,164.0,4,-1.0,0,1
1741.0,18,40.0,1,-1.0,0,1
2635.0,1,181.0,1,98.0,2,2
242.0,9,106.0,4,-1.0,0,1
12519.0,21,615.0,3,34.0,1,2
930.0,2,396.0,1,-1.0,0,2
1743.0,6,49.0,5,-1.0,0,1
351.0,9,108.0,1,-1.0,0,1
1421.0,13,225.0,2,-1.0,0,1
32.0,15,476.0,3,-1.0,0,1
3382.0,30,739.0,1,-1.0,0,2
514.0,15,187.0,2,213.0,10,2
2374.0,18,270.0,2,314.0,2,2
846.0,26,1346.0,1,-1.0,0,2
181.0,20,158.0,2,-1.0,0,2
0.0,25,141.0,3,-1.0,0,1
515.0,17,205.0,1,-1.0,0,1
630.0,2,285.0,1,-1.0,0,2
973.0,8,319.0,1,134.0,2,2
1159.0,5,366.0,1,-1.0,0,2
239.0,2,107.0,2,-1.0,0,1
643.0,3,308.0,2,-1.0,0,2
96.0,11,349.0,1,70.0,3,2
914.0,4,64.0,1,-1.0,0,1
5310.0,17,984.0,1,-1.0,0,2
648.0,14,59.0,4,-1.0,0,1
8103.0,7,258.0,1,-1.0,0,1
150.0,14,68.0,2,-1.0,0,1
7935.0,26,427.0,17,-1.0,0,1
4.0,30,48.0,1,-1.0,0,1
1818.0,3,508.0,1,92.0,4,2
430.0,21,82.0,4,-1.0,0,1
107.0,18,110.0,2,-1.0,0,1
2102.0,5,547.0,1,626.0,2,2
703.0,20,37.0,3,-1.0,0,1
289.0,6,284.0,3,-1.0,0,1
2770.0,8,141.0,1,-1.0,0,1
523.0,29,216.0,1,-1.0,0,1
1595.0,5,102.0,2,-1.0,0,1
959.0,29,330.0,2,-1.0,0,1
361.0,29,217.0,1,-1.0,0,1
746.0,25,372.0,5,-1.0,0,2
3643.0,21,162.0,1,-1.0,0,1
73.0,11,156.0,1,263.0,2,1
183.0,23,281.0,1,52.0,4,2
2855.0,22,138.0,2,178.0,4,2
710.0,6,1276.0,2,-1.0,0,2
20585.0,15,188.0,1,-1.0,0,2
1900.0,15,9.0,6,-1.0,0,1
-366.0,19,313.0,1,180.0,1,1
1317.0,26,176.0,1,-1.0,0,2
1005.0,2,195.0,1,-1.0,0,2
476.0,28,363.0,1,-1.0,0,2
114.0,7,457.0,1,-1.0,0,2
51.0,2,430.0,1,-1.0,0,2
5009.0,18,255.0,1,126.0,2,1
4152.0,30,750.0,2,164.0,4,2
6945.0,14,114.0,3,-1.0,0,1
0.0,9,331.0,1,140.0,4,2
226.0,14,190.0,3,270.0,3,2
313.0,5,83.0,2,-1.0,0,1
3092.0,19,115.0,1,-1.0,0,1
458.0,21,1091.0,3,-1.0,0,1
976.0,2,176.0,4,-1.0,0,1
227.0,7,336.0,4,-1.0,0,1
2366.0,11,249.0,1,356.0,2,1
3472.0,20,332.0,1,183.0,3,2
-642.0,5,124.0,4,-1.0,0,1
1354.0,2,250.0,2,-1.0,0,2
-455.0,23,542.0,2,-1.0,0,1
0.0,18,616.0,1,370.0,1,2
8295.0,2,849.0,2,119.0,1,2
6728.0,25,232.0,1,96.0,4,2
108.0,10,167.0,1,-1.0,0,2
4539.0,30,298.0,3,-1.0,0,1
1508.0,6,381.0,2,-1.0,0,2
-163.0,8,290.0,1,-1.0,0,1
494.0,29,81.0,8,-1.0,0,1
1490.0,8,506.0,1,-1.0,0,2
183.0,13,144.0,1,-1.0,0,1
0.0,22,1288.0,3,-1.0,0,2
7802.0,1,483.0,2,-1.0,0,2
-294.0,12,163.0,2,-1.0,0,1
15.0,20,921.0,2,-1.0,0,2
67.0,18,835.0,1,-1.0,0,2
52.0,25,93.0,5,-1.0,0,1
860.0,5,884.0,4,-1.0,0,2
1453.0,11,264.0,1,-1.0,0,1
84.0,29,70.0,3,-1.0,0,1
5063.0,27,418.0,2,-1.0,0,2
267.0,23,90.0,1,-1.0,0,1
181.0,6,90.0,1,-1.0,0,1
222.0,5,92.0,1,-1.0,0,1
1355.0,14,1180.0,1,-1.0,0,2
0.0,10,213.0,1,-1.0,0,2
247.0,8,401.0,2,-1.0,0,2
5329.0,14,397.0,2,-1.0,0,2
0.0,22,1193.0,1,412.0,1,2
101.0,6,43.0,2,326.0,1,1
1830.0,14,183.0,1,91.0,11,1
309.0,20,167.0,1,181.0,3,2
401.0,5,188.0,2,-1.0,0,2
716.0,17,106.0,1,-1.0,0,1
5207.0,11,336.0,1,81.0,2,1
297.0,5,633.0,1,-1.0,0,1
190.0,15,196.0,2,-1.0,0,1
1228.0,4,218.0,1,-1.0,0,2
1866.0,4,95.0,1,-1.0,0,1
1859.0,6,245.0,3,-1.0,0,2
2443.0,18,422.0,1,-1.0,0,1
-104.0,28,13.0,17,-1.0,0,1
0.0,8,124.0,2,-1.0,0,2
0.0,8,308.0,3,-1.0,0,2
2785.0,6,270.0,3,-1.0,0,2
4680.0,15,953.0,2,-1.0,0,2
728.0,18,222.0,1,-1.0,0,2
7208.0,13,66.0,1,-1.0,0,1
1723.0,25,862.0,1,-1.0,0,2
1742.0,14,167.0,2,98.0,6,2
844.0,5,1018.0,3,-1.0,0,2
0.0,20,12.0,14,-1.0,0,1
4646.0,13,118.0,1,-1.0,0,1
199.0,28,978.0,2,189.0,1,1
126.0,4,436.0,4,-1.0,0,1
654.0,13,139.0,2,-1.0,0,1
533.0,12,90.0,3,93.0,6,2
341.0,14,345.0,1,-1.0,0,2
422.0,6,406.0,3,-1.0,0,1
-42.0,31,143.0,4,-1.0,0,1
0.0,28,236.0,10,-1.0,0,1
105.0,20,586.0,1,-1.0,0,2
380.0,12,154.0,2,-1.0,0,1
1968.0,10,279.0,1,-1.0,0,1
59.0,5,273.0,1,-1.0,0,1
5839.0,4,984.0,2,-1.0,0,2
1925.0,20,147.0,1,90.0,1,1
3295.0,2,845.0,2,-1.0,0,1
3100.0,21,154.0,4,-1.0,0,1
831.0,30,1081.0,2,-1.0,0,2
296.0,20,378.0,3,-1.0,0,1
644.0,21,198.0,1,-1.0,0,1
154.0,3,141.0,1,180.0,2,2
7968.0,2,596.0,1,-1.0,0,2
458.0,13,19.0,11,-1.0,0,1
3550.0,20,1154.0,1,-1.0,0,2
920.0,30,344.0,1,-1.0,0,2
535.0,16,265.0,3,95.0,4,2
5397.0,23,244.0,1,92.0,3,2
40.0,4,158.0,1,104.0,2,1
2524.0,12,105.0,1,-1.0,0,2
1536.0,7,289.0,2,-1.0,0,2
946.0,17,295.0,2,-1.0,0,1
339.0,4,182.0,1,-1.0,0,2
0.0,8,88.0,5,-1.0,0,1
378.0,9,189.0,2,-1.0,0,1
5.0,19,268.0,3,-1.0,0,1
705.0,19,164.0,2,-1.0,0,1
0.0,28,264.0,5,-1.0,0,1
202.0,4,429.0,1,201.0,1,1
606.0,9,111.0,2,-1.0,0,1
1450.0,18,298.0,1,355.0,1,1
966.0,19,40.0,2,-1.0,0,1
3158.0,31,126.0,23,-1.0,0,1
192.0,5,203.0,2,-1.0,0,1
1219.0,18,697.0,4,-1.0,0,2
127.0,25,192.0,1,193.0,1,2
186.0,14,115.0,3,-1.0,0,1
1298.0,14,603.0,1,-1.0,0,2
792.0,20,763.0,14,-1.0,0,2
1530.0,28,88.0,25,-1.0,0,1
3234.0,18,578.0,2,-1.0,0,2
144.0,19,260.0,11,-1.0,0,1
630.0,5,138.0,1,-1.0,0,1
0.0,14,360.0,2,-1.0,0,1
39.0,7,128.0,1,-1.0,0,1
3027.0,5,171.0,2,-1.0,0,1
488.0,17,328.0,1,854.0,2,2
775.0,29,603.0,2,-1.0,0,1
638.0,20,483.0,2,291.0,6,1
660.0,15,71.0,2,-1.0,0,1
794.0,17,564.0,2,-1.0,0,1
19.0,18,1978.0,1,-1.0,0,2
-386.0,20,477.0,1,-1.0,0,2
760.0,29,85.0,7,-1.0,0,1
1808.0,26,245.0,1,-1.0,0,2
697.0,30,365.0,1,85.0,1,2
325.0,22,716.0,3,-1.0,0,2
371.0,31,18.0,44,-1.0,0,1
596.0,18,172.0,2,346.0,6,1
9314.0,2,276.0,2,-1.0,0,2
3485.0,18,625.0,4,-1.0,0,2
